UMAP1,UMAP2,cluster,kecamata,year,month
14.297452,-4.968149,1,Rancaekek,2024,7
13.530714,-4.597489,1,Rancaekek,2024,8
13.546034,-4.1562505,1,Rancaekek,2024,9
14.114373,-4.720457,1,Rancaekek,2024,10
9.335496,0.6269427,4,Rancaekek,2024,11
16.443531,-3.5344763,1,Rancaekek,2024,12
17.769722,10.449961,3,Rancasari,2024,1
18.337051,12.459765,3,Rancasari,2024,2
19.235006,12.779444,3,Rancasari,2024,3
18.047321,13.371726,3,Rancasari,2024,4
16.411871,16.47223,3,Rancasari,2024,5
17.571707,14.337695,3,Rancasari,2024,6
16.040863,16.82939,3,Rancasari,2024,7
16.348375,16.69796,3,Rancasari,2024,8
17.519184,14.592998,3,Rancasari,2024,9
16.610619,16.467714,3,Rancasari,2024,10
9.930699,2.8378172,4,Rancasari,2024,11
16.756796,15.540817,3,Rancasari,2024,12
16.31809,9.394133,3,Regol,2024,1
15.850878,7.907757,3,Regol,2024,2
16.033604,7.9192586,3,Regol,2024,3
14.6477785,9.954488,3,Regol,2024,4
11.866662,10.712172,3,Regol,2024,5
12.366588,9.905336,3,Regol,2024,6
11.406116,10.870477,3,Regol,2024,7
11.561692,10.831273,3,Regol,2024,8
12.310138,10.043453,3,Regol,2024,9
13.175237,10.900932,3,Regol,2024,10
10.1749735,2.3656251,4,Regol,2024,11
13.71199,10.780992,3,Regol,2024,12
4.0275383,16.979866,7,Rongga,2024,1
5.2574453,17.496616,7,Rongga,2024,2
5.4498262,17.65709,7,Rongga,2024,3
5.261447,17.873135,7,Rongga,2024,4
5.452421,18.449596,7,Rongga,2024,5
5.38386,18.175686,7,Rongga,2024,6
5.414485,18.581726,7,Rongga,2024,7
5.3963747,18.514593,7,Rongga,2024,8
5.3250647,18.22457,7,Rongga,2024,9
5.474343,18.413416,7,Rongga,2024,10
3.873228,16.847263,7,Rongga,2024,11
3.2095995,16.960718,7,Rongga,2024,12
5.8825436,8.506025,0,Saguling,2024,1
7.187051,7.9021783,0,Saguling,2024,2
7.1556287,7.9251647,0,Saguling,2024,3
7.347394,8.008212,0,Saguling,2024,4
8.0967245,8.4083395,0,Saguling,2024,5
7.5918736,8.111934,0,Saguling,2024,6
8.21204,8.299503,0,Saguling,2024,7
8.294875,8.363825,0,Saguling,2024,8
7.779706,8.500674,0,Saguling,2024,9
8.1615,8.27931,0,Saguling,2024,10
6.1123915,8.129746,0,Saguling,2024,11
5.94632,9.6060915,0,Saguling,2024,12
4.25508,9.335034,0,Sindangkerta,2024,1
2.6004033,8.885055,0,Sindangkerta,2024,2
2.331422,8.845399,0,Sindangkerta,2024,3
2.2806349,8.958256,0,Sindangkerta,2024,4
1.6440641,9.383864,0,Sindangkerta,2024,5
1.6435966,9.077194,0,Sindangkerta,2024,6
1.2707901,9.253237,0,Sindangkerta,2024,7
1.3445524,9.187859,0,Sindangkerta,2024,8
1.7375509,9.115403,0,Sindangkerta,2024,9
1.4298991,9.240036,0,Sindangkerta,2024,10
2.8732703,7.5872087,0,Sindangkerta,2024,11
3.218624,9.632719,0,Sindangkerta,2024,12
7.477912,-3.5310202,4,Solokanjeruk,2024,1
8.863717,-1.3228225,4,Solokanjeruk,2024,2
9.810886,-1.3361055,4,Solokanjeruk,2024,3
9.696418,-1.3550751,4,Solokanjeruk,2024,4
9.399674,-2.5432618,4,Solokanjeruk,2024,5
9.068991,-2.2682583,4,Solokanjeruk,2024,6
9.6145935,-2.5390449,4,Solokanjeruk,2024,7
10.494701,-1.6815612,4,Solokanjeruk,2024,8
10.213383,-1.4787766,4,Solokanjeruk,2024,9
10.112314,-1.9082272,4,Solokanjeruk,2024,10
8.92415,0.35133997,4,Solokanjeruk,2024,11
8.3516865,-2.4981189,4,Solokanjeruk,2024,12
2.4162056,-1.4135873,2,Soreang,2024,1
-0.8289505,-2.3822932,2,Soreang,2024,2
-0.8362769,-2.3415668,2,Soreang,2024,3
-0.9414076,-2.7518659,2,Soreang,2024,4
-1.6767685,-4.5449176,2,Soreang,2024,5
-1.510968,-3.5401502,2,Soreang,2024,6
-1.7425462,-4.837338,2,Soreang,2024,7
-1.5208278,-4.7093782,2,Soreang,2024,8
-1.4331942,-3.8933692,2,Soreang,2024,9
-1.3837677,-4.5324726,2,Soreang,2024,10
6.7073894,2.1281903,4,Soreang,2024,11
-0.29154068,-4.1932936,2,Soreang,2024,12
7.6376686,-6.4108305,6,Sukajadi,2024,1
7.727143,-6.9715157,6,Sukajadi,2024,2
7.744332,-7.0826426,6,Sukajadi,2024,3
7.8170075,-7.2253404,6,Sukajadi,2024,4
7.998349,-8.097816,6,Sukajadi,2024,5
7.8850045,-7.650935,6,Sukajadi,2024,6
8.070356,-8.347607,6,Sukajadi,2024,7
8.0511265,-8.098305,6,Sukajadi,2024,8
7.8940754,-7.755604,6,Sukajadi,2024,9
7.7366447,-7.750817,6,Sukajadi,2024,10
7.915581,1.3518596,4,Sukajadi,2024,11
7.8498993,-7.754025,6,Sukajadi,2024,12
5.54745,-4.3603287,6,Sukasari,2024,1
3.4172502,-6.197943,6,Sukasari,2024,2
3.3078785,-6.2348466,6,Sukasari,2024,3
3.8404481,-6.3323736,6,Sukasari,2024,4
3.5233798,-7.4299917,6,Sukasari,2024,5
3.438248,-7.8992524,6,Sukasari,2024,6
3.5043259,-7.3755665,6,Sukasari,2024,7
3.6505334,-7.4116654,6,Sukasari,2024,8
3.6129973,-7.650916,6,Sukasari,2024,9
3.778672,-7.352963,6,Sukasari,2024,10
7.7460165,1.4234037,4,Sukasari,2024,11
4.2515574,-7.401071,6,Sukasari,2024,12
18.687935,1.7364542,1,Sumur Bandung,2024,1
19.902615,0.9833655,1,Sumur Bandung,2024,2
19.837202,0.9339399,1,Sumur Bandung,2024,3
18.912716,0.7805218,1,Sumur Bandung,2024,4
19.505186,-0.9273676,1,Sumur Bandung,2024,5
19.969025,-0.0986995,1,Sumur Bandung,2024,6
19.620386,-1.1950777,1,Sumur Bandung,2024,7
19.499783,-1.1070766,1,Sumur Bandung,2024,8
19.82704,-0.32052836,1,Sumur Bandung,2024,9
18.418983,-0.08419622,1,Sumur Bandung,2024,10
9.372099,1.5042994,4,Sumur Bandung,2024,11
18.20783,0.10442227,1,Sumur Bandung,2024,12
4.7530107,-4.430558,6,Ujungberung,2024,1
4.313494,-5.4891024,6,Ujungberung,2024,2
3.1088533,-6.426789,6,Ujungberung,2024,3
3.6624007,-6.5328727,6,Ujungberung,2024,4
5.1262436,-9.160489,6,Ujungberung,2024,5
4.146978,-8.354585,6,Ujungberung,2024,6
5.2149386,-9.520266,6,Ujungberung,2024,7
5.3771276,-9.340786,6,Ujungberung,2024,8
4.486989,-8.55272,6,Ujungberung,2024,9
4.8425336,-8.874225,6,Ujungberung,2024,10
7.784548,1.4777173,4,Ujungberung,2024,11
5.0154896,-8.739001,6,Ujungberung,2024,12
